,수위
2141,1.12
2142,1.12
2143,1.11
2144,1.11
2145,1.11
2146,1.1
2147,1.1
2148,1.09
2149,1.09
2150,1.09
2151,1.09
2152,1.08
2153,1.08
2154,1.08
2155,1.08
2156,1.08
2157,1.08
2158,1.09
2159,1.09
2160,1.09
2161,1.09
2162,1.09
2163,1.09
2164,1.09
2165,1.09
2166,1.1
2167,1.11
2168,1.11
2169,1.11
2170,1.11
2171,1.1
2172,1.1
2173,1.09
2174,1.09
2175,1.09
2176,1.09
2177,1.09
2178,1.09
2179,1.09
2180,1.09
2181,1.09
2182,1.09
2183,1.09
2184,1.09
2185,1.09
2186,1.09
2187,1.09
2188,1.08
2189,1.08
2190,1.08
2191,1.08
2192,1.07
2193,1.07
2194,1.07
2195,1.07
2196,1.07
2197,1.07
2198,1.07
2199,1.07
2200,1.07
2201,1.06
2202,1.06
2203,1.06
2204,1.06
2205,1.06
2206,1.06
2207,1.06
2208,1.06
2209,1.06
2210,1.06
2211,1.06
2212,1.06
2213,1.06
2214,1.06
2215,1.06
2216,1.06
2217,1.06
2218,1.05
2219,1.05
2220,1.05
2221,1.05
2222,1.07
2223,1.08
2224,1.09
2225,1.1
2226,1.1
2227,1.11
2228,1.11
2229,1.11
2230,1.12
2231,1.13
2232,1.14
2233,1.14
2234,1.15
2235,1.15
2236,1.16
2237,1.16
2238,1.16
2239,1.17
2240,1.17
2241,1.17
2242,1.17
2243,1.17
2244,1.17
2245,1.18
2246,1.19
2247,1.19
2248,1.2
2249,1.2
2250,1.2
2251,1.18
2252,1.18
2253,1.18
2254,1.18
2255,1.18
2256,1.19
2257,1.19
2258,1.19
2259,1.18
2260,1.18
2261,1.16
2262,1.16
2263,1.16
2264,1.16
2265,1.15
2266,1.15
2267,1.15
2268,1.15
2269,1.14
2270,1.14
2271,1.14
2272,1.14
2273,1.14
2274,1.14
2275,1.14
2276,1.14
2277,1.14
2278,1.14
2279,1.14
2280,1.14
2281,1.14
2282,1.14
2283,1.14
2284,1.14
2285,1.14
2286,1.14
2287,1.14
2288,1.14
2289,1.14
2290,1.14
2291,1.14
2292,1.14
2293,1.14
2294,1.14
2295,1.13
2296,1.13
2297,1.13
2298,1.13
2299,1.13
2300,1.12
2301,1.11
2302,1.1
2303,1.09
2304,1.09
2305,1.08
2306,1.08
2307,1.08
2308,1.08
2309,1.08
2310,1.08
2311,1.07
2312,1.06
2313,1.06
2314,1.06
2315,1.06
2316,1.06
2317,1.06
2318,1.06
2319,1.06
2320,1.06
2321,1.06
2322,1.06
2323,1.06
2324,1.06
2325,1.06
2326,1.06
2327,1.06
2328,1.06
2329,1.06
2330,1.06
2331,1.05
2332,1.05
2333,1.05
2334,1.05
2335,1.05
2336,1.05
2337,1.05
2338,1.05
2339,1.05
2340,1.05
2341,1.05
2342,1.05
2343,1.05
2344,1.04
2345,1.04
2346,1.04
2347,1.04
2348,1.04
2349,1.04
2350,1.04
2351,1.04
2352,1.04
2353,1.04
2354,1.04
2355,1.04
2356,1.04
2357,1.04
2358,1.04
2359,1.04
2360,1.04
2361,1.04
2362,1.04
2363,1.04
2364,1.04
2365,1.04
2366,1.05
2367,1.05
2368,1.06
2369,1.06
2370,1.07
2371,1.08
2372,1.08
2373,1.09
2374,1.1
2375,1.11
2376,1.12
2377,1.13
2378,1.14
2379,1.14
2380,1.11
2381,1.15
2382,1.15
2383,1.15
2384,1.16
2385,1.16
2386,1.17
2387,1.17
2388,1.18
2389,1.19
2390,1.19
2391,1.19
2392,1.19
2393,1.2
2394,1.2
2395,1.21
2396,1.21
2397,1.2
2398,1.2
2399,1.21
2400,1.21
2401,1.21
2402,1.2
2403,1.2
2404,1.2
2405,1.18
2406,1.18
2407,1.17
2408,1.17
2409,1.17
2410,1.17
2411,1.17
2412,1.17
2413,1.16
2414,1.15
2415,1.15
2416,1.14
2417,1.14
2418,1.14
2419,1.14
2420,1.14
2421,1.13
2422,1.13
2423,1.13
2424,1.13
2425,1.12
2426,1.12
2427,1.12
2428,1.12
2429,1.12
2430,1.11
2431,1.11
2432,1.13
2433,1.13
2434,1.13
2435,1.14
2436,1.14
2437,1.13
2438,1.13
2439,1.12
2440,1.12
2441,1.12
2442,1.13
2443,1.13
2444,1.13
2445,1.13
2446,1.13
2447,1.13
2448,1.12
2449,1.12
2450,1.12
2451,1.12
2452,1.12
2453,1.12
2454,1.12
2455,1.12
2456,1.11
2457,1.11
2458,1.11
2459,1.11
2460,1.11
2461,1.1
2462,1.1
2463,1.1
2464,1.1
2465,1.1
2466,1.09
2467,1.09
2468,1.09
2469,1.09
2470,1.09
2471,1.09
2472,1.08
2473,1.08
2474,1.08
2475,1.08
2476,1.08
2477,1.08
2478,1.07
2479,1.07
2480,1.07
2481,1.07
2482,1.07
2483,1.07
2484,1.06
2485,1.06
2486,1.06
2487,1.06
2488,1.06
2489,1.06
2490,1.06
2491,1.06
2492,1.06
2493,1.05
2494,1.05
2495,1.05
2496,1.05
2497,1.05
2498,1.05
2499,1.05
2500,1.05
2501,1.05
2502,1.04
2503,1.04
2504,1.04
2505,1.04
2506,1.04
2507,1.04
2508,1.04
2509,1.04
2510,1.04
2511,1.04
2512,1.04
2513,1.04
2514,1.04
2515,1.04
2516,1.05
2517,1.07
2518,1.07
2519,1.08
2520,1.09
2521,1.09
2522,1.1
2523,1.1
2524,1.11
2525,1.12
2526,1.13
2527,1.14
2528,1.14
2529,1.15
2530,1.15
2531,1.16
2532,1.16
2533,1.17
2534,1.17
2535,1.17
2536,1.18
2537,1.18
2538,1.19
2539,1.19
2540,1.19
2541,1.2
2542,1.2
2543,1.21
2544,1.21
2545,1.2
2546,1.2
2547,1.2
2548,1.2
2549,1.2
2550,1.2
2551,1.2
2552,1.2
2553,1.18
2554,1.18
2555,1.17
2556,1.17
2557,1.17
2558,1.16
2559,1.16
2560,1.16
2561,1.15
2562,1.15
2563,1.15
2564,1.14
2565,1.14
2566,1.14
2567,1.14
2568,1.14
2569,1.13
2570,1.13
2571,1.13
2572,1.13
2573,1.13
2574,1.12
2575,1.12
2576,1.12
2577,1.12
2578,1.11
2579,1.11
2580,1.11
2581,1.11
2582,1.11
2583,1.11
2584,1.11
2585,1.1
2586,1.1
2587,1.1
2588,1.09
2589,1.09
2590,1.08
2591,1.08
2592,1.07
2593,1.08
2594,1.08
2595,1.08
2596,1.07
2597,1.07
2598,1.06
2599,1.06
2600,1.05
2601,1.05
2602,1.06
2603,1.06
2604,1.06
2605,1.06
2606,1.06
2607,1.06
2608,1.06
2609,1.05
2610,1.05
2611,1.05
2612,1.05
2613,1.05
2614,1.05
2615,1.05
2616,1.05
2617,1.05
2618,1.05
2619,1.05
2620,1.05
2621,1.05
2622,1.05
2623,1.05
2624,1.05
2625,1.05
2626,1.05
2627,1.05
2628,1.05
2629,1.05
2630,1.05
2631,1.05
2632,1.05
2633,1.05
2634,1.05
2635,1.05
2636,1.05
2637,1.04
2638,1.04
2639,1.04
2640,1.04
2641,1.04
2642,1.04
2643,1.04
2644,1.04
2645,1.04
2646,1.04
2647,1.04
2648,1.04
2649,1.04
2650,1.04
2651,1.04
2652,1.04
2653,1.04
2654,1.04
2655,1.04
2656,1.05
2657,1.05
2658,1.06
2659,1.06
2660,1.06
2661,1.07
2662,1.07
2663,1.07
2664,1.08
2665,1.08
2666,1.09
2667,1.09
2668,1.09
2669,1.1
2670,1.1
2671,1.1
2672,1.1
2673,1.11
2674,1.11
2675,1.11
2676,1.12
2677,1.12
2678,1.12
2679,1.12
2680,1.12
2681,1.13
2682,1.13
2683,1.13
2684,1.13
2685,1.14
2686,1.14
2687,1.14
2688,1.14
2689,1.14
2690,1.14
2691,1.14
2692,1.14
2693,1.15
2694,1.15
2695,1.15
2696,1.15
2697,1.15
2698,1.15
2699,1.15
2700,1.16
2701,1.16
2702,1.16
2703,1.16
2704,1.16
2705,1.16
2706,1.16
2707,1.16
2708,1.16
2709,1.16
2710,1.16
2711,1.17
2712,1.17
2713,1.17
2714,1.17
2715,1.17
2716,1.17
2717,1.17
2718,1.17
2719,1.17
2720,1.17
2721,1.17
2722,1.17
2723,1.17
2724,1.17
2725,1.17
2726,1.17
2727,1.17
2728,1.17
2729,1.17
2730,1.17
2731,1.17
2732,1.17
2733,1.17
2734,1.17
2735,1.17
2736,1.16
2737,1.16
2738,1.16
2739,1.15
2740,1.15
2741,1.15
2742,1.14
2743,1.14
2744,1.14
2745,1.13
2746,1.13
2747,1.13
2748,1.12
2749,1.12
2750,1.12
2751,1.12
2752,1.12
2753,1.11
2754,1.11
2755,1.11
2756,1.1
2757,1.1
2758,1.1
2759,1.1
2760,1.1
2761,1.1
2762,1.09
2763,1.09
2764,1.09
2765,1.09
2766,1.09
2767,1.08
2768,1.08
2769,1.08
2770,1.08
2771,1.08
2772,1.08
2773,1.08
2774,1.07
2775,1.07
2776,1.07
2777,1.07
2778,1.07
2779,1.07
2780,1.07
2781,1.07
2782,1.07
2783,1.07
2784,1.06
2785,1.06
2786,1.06
2787,1.06
2788,1.06
2789,1.06
2790,1.06
2791,1.06
2792,1.06
2793,1.06
2794,1.06
2795,1.06
2796,1.06
2797,1.05
2798,1.04
2799,1.03
2800,1.03
2801,1.03
2802,1.03
2803,1.02
2804,1.02
2805,1.02
2806,1.02
2807,1.01
2808,1.0
2809,1.0
2810,0.99
2811,0.99
2812,0.99
2813,0.98
2814,0.98
2815,0.98
2816,0.98
2817,0.98
2818,0.98
2819,0.98
2820,0.98
2821,0.98
2822,0.98
2823,0.98
2824,0.98
2825,0.99
2826,0.99
2827,0.99
2828,0.99
2829,0.99
2830,0.99
2831,1.0
2832,1.0
2833,1.0
2834,1.0
2835,1.01
2836,1.01
2837,1.01
2838,1.01
2839,1.01
2840,1.01
2841,1.0
2842,0.99
2843,0.99
2844,0.99
2845,1.0
2846,1.02
2847,1.04
2848,1.05
2849,1.06
2850,1.07
2851,1.07
2852,1.08
2853,1.1
2854,1.11
2855,1.13
2856,1.15
2857,1.17
2858,1.18
2859,1.2
2860,1.21
2861,1.22
2862,1.18
2863,1.18
2864,1.18
2865,1.19
2866,1.19
2867,1.2
2868,1.2
2869,1.2
2870,1.19
2871,1.18
2872,1.18
2873,1.18
2874,1.18
2875,1.18
2876,1.18
2877,1.18
2878,1.17
2879,1.17
2880,1.17
2881,1.16
2882,1.16
2883,1.18
2884,1.2
2885,1.2
2886,1.2
2887,1.19
2888,1.18
2889,1.17
2890,1.16
2891,1.16
2892,1.16
2893,1.16
2894,1.16
2895,1.16
2896,1.16
2897,1.16
2898,1.15
2899,1.14
2900,1.13
2901,1.13
2902,1.13
2903,1.13
2904,1.13
2905,1.13
2906,1.13
2907,1.12
2908,1.12
2909,1.12
2910,1.11
2911,1.11
2912,1.11
2913,1.11
2914,1.11
2915,1.11
2916,1.1
2917,1.1
2918,1.1
2919,1.09
2920,1.09
2921,1.09
2922,1.09
2923,1.09
2924,1.08
2925,1.08
2926,1.08
2927,1.08
2928,1.08
2929,1.07
2930,1.07
2931,1.07
2932,1.07
2933,1.07
2934,1.07
2935,1.07
2936,1.07
2937,1.07
2938,1.07
2939,1.08
2940,1.09
2941,1.1
2942,1.11
2943,1.12
2944,1.12
2945,1.12
2946,1.13
2947,1.13
2948,1.14
2949,1.15
2950,1.15
2951,1.16
2952,1.17
2953,1.17
2954,1.18
2955,1.18
2956,1.19
2957,1.19
2958,1.19
2959,1.19
2960,1.19
2961,1.18
2962,1.17
2963,1.17
2964,1.17
2965,1.17
2966,1.17
2967,1.17
2968,1.17
2969,1.16
2970,1.16
2971,1.16
2972,1.15
2973,1.15
2974,1.15
2975,1.14
2976,1.14
2977,1.14
2978,1.14
2979,1.14
2980,1.14
2981,1.13
2982,1.13
2983,1.13
2984,1.13
2985,1.13
2986,1.13
2987,1.13
2988,1.12
2989,1.12
2990,1.12
2991,1.12
2992,1.12
2993,1.12
2994,1.11
2995,1.11
2996,1.11
2997,1.11
2998,1.11
2999,1.11
3000,1.11
3001,1.1
3002,1.1
3003,1.1
3004,1.1
3005,1.1
3006,1.1
3007,1.1
3008,1.08
3009,1.08
3010,1.08
3011,1.08
3012,1.08
3013,1.07
3014,1.08
3015,1.08
3016,1.07
3017,1.07
3018,1.07
3019,1.06
3020,1.06
3021,1.06
3022,1.06
3023,1.06
3024,1.06
3025,1.06
3026,1.06
3027,1.06
3028,1.06
3029,1.06
3030,1.05
3031,1.05
3032,1.05
3033,1.05
3034,1.05
3035,1.05
3036,1.05
3037,1.05
3038,1.05
3039,1.05
3040,1.05
3041,1.05
3042,1.05
3043,1.05
3044,1.05
3045,1.05
3046,1.05
3047,1.05
3048,1.04
3049,1.04
3050,1.04
3051,1.04
3052,1.04
3053,1.04
3054,1.04
3055,1.04
3056,1.04
3057,1.04
3058,1.04
3059,1.04
3060,1.04
3061,1.04
3062,1.04
3063,1.04
3064,1.04
3065,1.04
3066,1.03
3067,1.03
3068,1.03
3069,1.03
3070,1.03
3071,1.03
3072,1.03
3073,1.03
3074,1.03
3075,1.03
3076,1.03
3077,1.03
3078,1.03
3079,1.03
3080,1.03
3081,1.03
3082,1.02
3083,1.02
3084,1.02
3085,1.02
3086,1.02
3087,1.02
3088,1.02
3089,1.02
3090,1.02
3091,1.02
3092,1.02
3093,1.02
3094,1.03
3095,1.03
3096,1.05
3097,1.06
3098,1.07
3099,1.07
3100,1.08
3101,1.09
3102,1.09
3103,1.1
3104,1.11
3105,1.12
3106,1.13
3107,1.13
3108,1.14
3109,1.14
3110,1.15
3111,1.15
3112,1.16
3113,1.16
3114,1.17
3115,1.18
3116,1.18
3117,1.19
3118,1.19
3119,1.19
3120,1.2
3121,1.2
3122,1.21
3123,1.21
3124,1.21
3125,1.18
3126,1.18
3127,1.18
3128,1.17
3129,1.17
3130,1.17
3131,1.16
3132,1.18
3133,1.17
3134,1.16
3135,1.15
3136,1.15
3137,1.15
3138,1.15
3139,1.15
3140,1.15
3141,1.15
3142,1.15
3143,1.15
3144,1.15
3145,1.15
3146,1.15
3147,1.15
3148,1.15
3149,1.15
3150,1.15
3151,1.15
3152,1.15
3153,1.15
3154,1.15
3155,1.15
3156,1.15
3157,1.15
3158,1.15
3159,1.15
3160,1.15
3161,1.15
3162,1.15
3163,1.15
3164,1.15
3165,1.15
3166,1.15
3167,1.15
3168,1.15
3169,1.15
3170,1.15
3171,1.15
3172,1.15
3173,1.15
3174,1.15
3175,1.15
3176,1.14
3177,1.14
3178,1.14
3179,1.14
3180,1.14
3181,1.13
3182,1.13
3183,1.13
3184,1.12
3185,1.12
3186,1.11
3187,1.11
3188,1.11
3189,1.11
3190,1.11
3191,1.1
3192,1.1
3193,1.1
3194,1.09
3195,1.09
3196,1.09
3197,1.09
3198,1.09
3199,1.09
3200,1.08
3201,1.08
3202,1.08
3203,1.08
3204,1.08
3205,1.07
3206,1.07
3207,1.07
3208,1.07
3209,1.07
3210,1.07
3211,1.07
3212,1.06
3213,1.06
3214,1.06
3215,1.06
3216,1.06
3217,1.05
3218,1.05
3219,1.05
3220,1.05
3221,1.05
3222,1.05
3223,1.04
3224,1.04
3225,1.04
3226,1.04
3227,1.04
3228,1.04
3229,1.04
3230,1.04
3231,1.04
3232,1.04
3233,1.04
3234,1.04
3235,1.04
3236,1.04
3237,1.04
3238,1.04
3239,1.04
3240,1.04
3241,1.04
3242,1.03
3243,1.03
3244,1.03
3245,1.03
3246,1.03
3247,1.03
3248,1.03
3249,1.03
3250,1.03
3251,1.02
3252,1.03
3253,1.05
3254,1.07
3255,1.09
3256,1.11
3257,1.13
3258,1.15
3259,1.16
3260,1.17
3261,1.18
3262,1.19
3263,1.21
3264,1.22
3265,1.2
3266,1.19
3267,1.19
3268,1.19
3269,1.2
3270,1.2
3271,1.19
3272,1.18
3273,1.17
3274,1.16
3275,1.14
3276,1.13
3277,1.13
3278,1.12
3279,1.12
3280,1.13
3281,1.13
3282,1.13
3283,1.13
3284,1.1
3285,1.1
3286,1.11
3287,1.11
3288,1.12
3289,1.12
3290,1.13
3291,1.13
3292,1.12
3293,1.11
3294,1.11
3295,1.11
3296,1.11
3297,1.11
3298,1.12
3299,1.12
3300,1.12
3301,1.12
3302,1.12
3303,1.12
3304,1.12
3305,1.12
3306,1.12
3307,1.12
3308,1.12
3309,1.12
3310,1.13
3311,1.13
3312,1.13
3313,1.13
3314,1.13
3315,1.13
3316,1.13
3317,1.13
3318,1.13
3319,1.14
3320,1.14
3321,1.14
3322,1.14
3323,1.14
3324,1.14
3325,1.14
3326,1.15
3327,1.15
3328,1.15
3329,1.15
3330,1.15
3331,1.15
3332,1.15
3333,1.16
3334,1.16
3335,1.16
3336,1.16
3337,1.16
3338,1.16
3339,1.16
3340,1.16
3341,1.16
3342,1.17
3343,1.17
3344,1.17
3345,1.17
3346,1.17
3347,1.17
3348,1.17
3349,1.17
3350,1.17
3351,1.17
3352,1.17
3353,1.17
3354,1.17
3355,1.17
3356,1.17
3357,1.17
3358,1.17
3359,1.17
3360,1.17
3361,1.17
3362,1.16
3363,1.16
3364,1.16
3365,1.16
3366,1.16
3367,1.16
3368,1.16
3369,1.15
3370,1.15
3371,1.15
3372,1.14
3373,1.14
3374,1.13
3375,1.13
3376,1.13
3377,1.14
3378,1.14
3379,1.14
3380,1.14
3381,1.14
3382,1.14
3383,1.14
3384,1.14
3385,1.14
3386,1.14
3387,1.14
3388,1.14
3389,1.14
3390,1.14
3391,1.13
3392,1.13
3393,1.12
3394,1.12
3395,1.12
3396,1.12
3397,1.12
3398,1.12
3399,1.11
3400,1.11
3401,1.11
3402,1.1
3403,1.1
3404,1.1
3405,1.1
3406,1.1
3407,1.1
3408,1.09
3409,1.09
3410,1.09
3411,1.08
3412,1.08
3413,1.08
3414,1.08
3415,1.08
3416,1.08
3417,1.07
3418,1.07
3419,1.07
3420,1.07
3421,1.07
3422,1.07
3423,1.07
3424,1.08
3425,1.09
3426,1.1
3427,1.11
3428,1.11
3429,1.12
3430,1.12
3431,1.13
3432,1.14
3433,1.14
3434,1.15
3435,1.16
3436,1.16
3437,1.17
3438,1.17
3439,1.18
3440,1.18
3441,1.18
3442,1.18
3443,1.17
3444,1.17
3445,1.17
3446,1.16
3447,1.16
3448,1.16
3449,1.16
3450,1.15
3451,1.15
3452,1.14
3453,1.14
3454,1.13
3455,1.13
3456,1.13
3457,1.13
3458,1.13
3459,1.12
3460,1.12
3461,1.11
3462,1.11
3463,1.11
3464,1.1
3465,1.1
3466,1.1
3467,1.1
3468,1.1
3469,1.09
3470,1.09
3471,1.09
3472,1.09
3473,1.08
3474,1.08
3475,1.08
3476,1.08
3477,1.08
3478,1.07
3479,1.07
3480,1.07
3481,1.07
3482,1.07
3483,1.06
3484,1.06
3485,1.06
3486,1.06
3487,1.06
3488,1.06
3489,1.06
3490,1.06
3491,1.05
3492,1.05
3493,1.05
3494,1.05
3495,1.05
3496,1.05
3497,1.05
3498,1.05
3499,1.05
3500,1.05
3501,1.04
3502,1.04
3503,1.04
3504,1.04
3505,1.04
3506,1.04
3507,1.04
3508,1.04
3509,1.04
3510,1.04
3511,1.04
3512,1.04
3513,1.04
3514,1.04
3515,1.04
3516,1.04
3517,1.04
3518,1.04
3519,1.04
3520,1.04
3521,1.04
3522,1.04
3523,1.05
3524,1.06
3525,1.07
3526,1.08
3527,1.09
3528,1.1
3529,1.1
3530,1.11
3531,1.11
3532,1.12
3533,1.13
3534,1.13
3535,1.14
3536,1.15
3537,1.15
3538,1.16
3539,1.16
3540,1.17
3541,1.17
3542,1.18
3543,1.18
3544,1.18
3545,1.19
3546,1.2
3547,1.2
3548,1.2
3549,1.21
3550,1.21
3551,1.2
3552,1.18
3553,1.18
3554,1.17
3555,1.18
3556,1.18
3557,1.18
3558,1.18
3559,1.16
3560,1.15
3561,1.14
3562,1.13
3563,1.13
3564,1.12
3565,1.12
3566,1.12
3567,1.12
3568,1.11
3569,1.1
3570,1.1
3571,1.09
3572,1.1
3573,1.1
3574,1.1
3575,1.1
3576,1.1
3577,1.1
3578,1.1
3579,1.1
3580,1.1
3581,1.11
3582,1.1
3583,1.11
3584,1.1
3585,1.1
3586,1.1
3587,1.1
3588,1.1
3589,1.1
3590,1.1
3591,1.1
3592,1.11
3593,1.11
3594,1.11
3595,1.11
3596,1.11
3597,1.11
3598,1.11
3599,1.11
3600,1.11
3601,1.11
3602,1.12
3603,1.12
3604,1.12
3605,1.11
3606,1.11
3607,1.11
3608,1.1
3609,1.1
3610,1.1
3611,1.1
3612,1.1
3613,1.1
3614,1.09
3615,1.09
3616,1.09
3617,1.08
3618,1.08
3619,1.08
3620,1.08
3621,1.08
3622,1.08
3623,1.08
3624,1.07
3625,1.07
3626,1.07
3627,1.07
3628,1.07
3629,1.07
3630,1.06
3631,1.06
3632,1.06
3633,1.06
3634,1.06
3635,1.06
3636,1.06
3637,1.05
3638,1.05
3639,1.05
3640,1.05
3641,1.05
3642,1.05
3643,1.05
3644,1.05
3645,1.05
3646,1.05
3647,1.04
3648,1.04
3649,1.04
3650,1.04
3651,1.04
3652,1.04
3653,1.04
3654,1.04
3655,1.04
3656,1.04
3657,1.04
3658,1.03
3659,1.03
3660,1.03
3661,1.03
3662,1.03
3663,1.03
3664,1.03
3665,1.03
3666,1.03
3667,1.02
3668,1.02
3669,1.02
3670,1.02
3671,1.02
3672,1.02
3673,1.02
3674,1.02
3675,1.02
3676,1.02
3677,1.02
3678,1.02
3679,1.02
3680,1.02
3681,1.02
3682,1.02
3683,1.01
3684,1.02
3685,1.01
3686,1.01
3687,1.01
3688,1.01
3689,1.01
3690,1.01
3691,1.01
3692,1.01
3693,1.01
3694,1.01
3695,1.01
3696,1.01
3697,1.02
3698,1.03
3699,1.04
3700,1.05
3701,1.06
3702,1.06
3703,1.07
3704,1.08
3705,1.08
3706,1.09
3707,1.1
3708,1.11
3709,1.11
3710,1.12
3711,1.13
3712,1.13
3713,1.14
3714,1.14
3715,1.15
3716,1.16
3717,1.17
3718,1.19
3719,1.2
3720,1.22
3721,1.23
3722,1.24
3723,1.21
3724,1.2
3725,1.2
3726,1.2
3727,1.21
3728,1.21
3729,1.22
3730,1.22
3731,1.21
3732,1.2
3733,1.19
3734,1.19
3735,1.19
3736,1.19
3737,1.19
3738,1.19
3739,1.18
3740,1.18
3741,1.18
3742,1.18
3743,1.17
3744,1.17
3745,1.17
3746,1.21
3747,1.21
3748,1.19
3749,1.18
3750,1.16
3751,1.15
3752,1.14
3753,1.13
3754,1.13
3755,1.11
3756,1.16
3757,1.16
3758,1.15
3759,1.14
3760,1.13
3761,1.12
3762,1.12
3763,1.11
3764,1.11
3765,1.11
3766,1.11
3767,1.11
3768,1.11
3769,1.11
3770,1.1
3771,1.1
3772,1.1
3773,1.09
3774,1.09
3775,1.09
3776,1.09
3777,1.09
3778,1.09
3779,1.09
3780,1.08
3781,1.08
3782,1.08
3783,1.08
3784,1.08
3785,1.08
3786,1.08
3787,1.08
3788,1.07
3789,1.07
3790,1.07
3791,1.07
3792,1.07
3793,1.07
3794,1.07
3795,1.07
3796,1.06
3797,1.06
3798,1.06
3799,1.06
3800,1.06
3801,1.06
3802,1.05
3803,1.05
3804,1.05
3805,1.05
3806,1.05
3807,1.05
3808,1.05
3809,1.05
3810,1.04
3811,1.04
3812,1.04
3813,1.04
3814,1.04
3815,1.04
3816,1.03
3817,1.03
3818,1.02
3819,1.02
3820,1.03
3821,1.04
3822,1.06
3823,1.06
3824,1.05
3825,1.04
3826,1.03
3827,1.03
3828,1.02
3829,1.02
3830,1.03
3831,1.04
3832,1.04
3833,1.04
3834,1.04
3835,1.04
3836,1.05
3837,1.06
3838,1.07
3839,1.08
3840,1.09
3841,1.1
3842,1.11
3843,1.11
3844,1.11
3845,1.12
3846,1.13
3847,1.13
3848,1.14
3849,1.15
3850,1.16
3851,1.16
3852,1.16
3853,1.17
3854,1.17
3855,1.17
3856,1.18
3857,1.18
3858,1.19
3859,1.19
3860,1.2
3861,1.2
3862,1.2
3863,1.21
3864,1.21
3865,1.21
3866,1.19
3867,1.19
3868,1.19
3869,1.19
3870,1.19
3871,1.19
3872,1.19
3873,1.18
3874,1.18
3875,1.17
3876,1.16
3877,1.16
3878,1.15
3879,1.15
3880,1.15
3881,1.15
3882,1.15
3883,1.14
3884,1.14
3885,1.13
3886,1.13
3887,1.13
3888,1.13
3889,1.12
3890,1.12
3891,1.12
3892,1.12
3893,1.12
3894,1.11
3895,1.11
3896,1.11
3897,1.11
3898,1.1
3899,1.1
3900,1.09
3901,1.09
3902,1.08
3903,1.08
3904,1.08
3905,1.09
3906,1.09
3907,1.09
3908,1.09
3909,1.08
3910,1.08
3911,1.08
3912,1.07
3913,1.07
3914,1.07
3915,1.07
3916,1.07
3917,1.07
3918,1.07
3919,1.07
3920,1.07
3921,1.07
3922,1.07
3923,1.07
3924,1.07
3925,1.07
3926,1.07
3927,1.06
3928,1.06
3929,1.06
3930,1.06
3931,1.06
3932,1.06
3933,1.05
3934,1.05
3935,1.05
3936,1.05
3937,1.05
3938,1.05
3939,1.05
3940,1.05
3941,1.05
3942,1.05
3943,1.05
3944,1.05
3945,1.05
3946,1.05
3947,1.05
3948,1.04
3949,1.04
3950,1.04
3951,1.04
3952,1.04
3953,1.04
3954,1.04
3955,1.04
3956,1.04
3957,1.04
3958,1.04
3959,1.04
3960,1.04
3961,1.04
3962,1.04
3963,1.04
3964,1.04
3965,1.04
3966,1.04
3967,1.03
3968,1.03
3969,1.03
3970,1.03
3971,1.03
3972,1.03
3973,1.03
3974,1.03
3975,1.03
3976,1.03
3977,1.04
3978,1.04
3979,1.04
3980,1.04
3981,1.04
3982,1.04
3983,1.04
3984,1.04
3985,1.04
3986,1.04
3987,1.04
3988,1.04
3989,1.05
3990,1.05
3991,1.05
3992,1.06
3993,1.08
3994,1.09
3995,1.1
3996,1.1
3997,1.11
3998,1.11
3999,1.12
4000,1.12
4001,1.13
4002,1.13
4003,1.14
4004,1.15
4005,1.16
4006,1.16
4007,1.16
4008,1.17
4009,1.17
4010,1.17
4011,1.17
4012,1.17
4013,1.18
4014,1.18
4015,1.18
4016,1.18
4017,1.18
4018,1.18
4019,1.18
4020,1.18
4021,1.18
4022,1.18
4023,1.18
4024,1.18
4025,1.18
4026,1.19
4027,1.19
4028,1.19
4029,1.19
4030,1.19
4031,1.19
4032,1.19
4033,1.19
4034,1.19
4035,1.19
4036,1.19
4037,1.19
4038,1.19
4039,1.17
4040,1.16
4041,1.15
4042,1.15
4043,1.14
4044,1.14
4045,1.13
4046,1.13
4047,1.13
4048,1.12
4049,1.11
4050,1.1
4051,1.09
4052,1.09
4053,1.09
4054,1.08
4055,1.08
4056,1.07
4057,1.07
4058,1.06
4059,1.06
4060,1.05
4061,1.05
4062,1.04
4063,1.04
4064,1.04
4065,1.04
4066,1.04
4067,1.04
4068,1.04
4069,1.03
4070,1.03
4071,1.03
4072,1.03
4073,1.03
4074,1.03
4075,1.03
4076,1.03
4077,1.03
4078,1.03
4079,1.03
4080,1.03
4081,1.03
4082,1.03
4083,1.03
4084,1.03
4085,1.03
4086,1.03
4087,1.03
4088,1.03
4089,1.03
4090,1.03
4091,1.03
4092,1.03
4093,1.04
4094,1.04
4095,1.04
4096,1.04
4097,1.04
4098,1.04
4099,1.05
4100,1.06
4101,1.07
4102,1.08
4103,1.09
4104,1.09
4105,1.1
4106,1.1
4107,1.11
4108,1.11
4109,1.12
4110,1.13
4111,1.14
4112,1.14
4113,1.14
4114,1.14
4115,1.14
4116,1.14
4117,1.14
4118,1.15
4119,1.16
4120,1.16
4121,1.17
4122,1.17
4123,1.18
4124,1.18
4125,1.19
4126,1.19
4127,1.19
4128,1.19
4129,1.2
4130,1.2
4131,1.21
4132,1.19
4133,1.19
4134,1.19
4135,1.19
4136,1.19
4137,1.19
4138,1.19
4139,1.18
